start,mmd,high_mmd,slope,entropy,anomaly_fraction
16000,0.6373788118362427,1,-0.0695464193820956,3.5290887355804443,0.742
16100,0.5504396557807922,1,-0.07371280193328911,3.750687837600708,0.7
16200,0.5646952390670776,1,-0.054559278488159835,3.835865020751953,0.75
16300,0.6057819128036499,1,-0.01593796014785756,3.663079261779785,0.716
16400,0.735430121421814,1,0.025144487619399417,3.3279759883880615,0.782
16500,0.6595436334609985,1,0.03889428377151459,3.594909191131592,0.77
16600,0.60865318775177,1,0.014167761802673326,3.7202513217926025,0.714
16700,0.621258020401001,1,-0.009582471847534638,3.530449867248535,0.706
16800,0.6156712770462036,1,-0.027780330181121936,3.519357919692993,0.734
16900,0.6141830682754517,1,-0.008370304107665975,3.389730453491211,0.678
17000,0.7106508016586304,1,0.019692027568816925,2.9526538848876953,0.688
17100,0.8332675099372864,1,0.05189985036849928,2.5081653594970703,0.744
17200,0.8354682922363281,1,0.06586784720420792,2.572697401046753,0.756
17300,0.8381668925285339,1,0.057278513908387445,2.586519479751587,0.722
17400,0.8642206788063049,1,0.03120391368865979,2.6552042961120605,0.776
17500,0.8794518709182739,1,0.012112110853195386,2.6659562587738037,0.776
17600,0.8991049528121948,1,0.01685582995414701,2.6427247524261475,0.814
17700,0.8907660245895386,1,0.014008253812789875,2.6228182315826416,0.77
17800,0.9085335731506348,1,0.009993994235992417,2.619070529937744,0.812
17900,0.8958902359008789,1,0.004230535030364962,2.5799596309661865,0.764
18000,0.9076441526412964,1,0.0022202610969542925,2.5834057331085205,0.796
18100,0.8975480794906616,1,0.001267468929290877,2.564723014831543,0.766
18200,0.904091477394104,1,-0.0007226347923279098,2.563288688659668,0.788
18300,0.9061661958694458,1,0.001699924468994149,2.5665323734283447,0.798
18400,0.8958293199539185,1,-0.0015011548995971407,2.5628983974456787,0.776
18500,0.910751223564148,1,0.001814413070678672,2.5781588554382324,0.818
18600,0.896053671836853,1,-0.0011490583419797881,2.5720276832580566,0.774
18700,0.9149017930030823,1,0.0017695546150207713,2.584202289581299,0.828
18800,0.8974922299385071,1,0.0007476389408111771,2.570342779159546,0.78
18900,0.9116363525390625,1,0.00032088160514834183,2.6070406436920166,0.818
19000,0.8955569267272949,1,-0.0004258930683136443,2.63492488861084,0.774
19100,0.896260142326355,1,-0.003921860456466618,2.6547861099243164,0.78
19200,0.8900606632232666,1,-0.0030239343643188306,2.6426644325256348,0.74
19300,0.9034484624862671,1,-0.0021872043609619004,2.6577603816986084,0.776
19400,0.8813601732254028,1,-0.0021205186843871807,2.705435276031494,0.716
19500,0.8622186183929443,1,-0.007678353786468174,2.7654647827148438,0.66
19600,0.8676470518112183,1,-0.008605706691741715,2.803452491760254,0.692
19700,0.868547797203064,1,-0.008351445198059087,2.8126931190490723,0.698
19800,0.8602746725082397,1,-0.0035841822624205926,2.7753612995147705,0.654
19900,0.878903865814209,1,0.00259981155395503,2.7961230278015137,0.72
20000,0.9028474688529968,1,0.00807569026947014,2.669705390930176,0.778
